section-num,section-name,question,options,correct-answer,note,difficulty,handbook-page,handbook-section
9,Pedestrian Safety,"When driving near children playing, expect them to:","a: Know when it’s safe to cross, b: Stop at the curb, c: Run into the street without looking",c,"When driving near children, you must assume they may act unpredictably, such as suddenly running into the street without looking. Children often misjudge vehicle speed and distance and may not follow traffic rules, so drivers must slow down, cover the brake, and be prepared to stop quickly.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,What should you do when you hear a fire engine siren behind you?,"a: Slow down until it passes.,b: Drive with flashers on.,c: Pull over and stop.",c,"When an emergency vehicle using sirens and flashing lights approaches from behind, you must pull over to the right side of the road and stop, if possible. This creates a clear path so the emergency vehicle can pass quickly and safely.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,What should you do when nearing a stopped school bus with its stop arm extended?,"a: Stop completely and wait to proceed.,b: Honk before passing on the left.,c: Proceed if most children have exited.",a,"When a school bus has its red lights flashing and stop arm extended, you must stop your vehicle and remain stopped until the lights stop flashing and the stop arm is withdrawn. This protects children who may be crossing the road in front of or behind the bus.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"As a pedestrian, you should:","a: Always demand the right-of-way in a crosswalk, b: Avoid entering a street when vehicles are approaching, c: Cross at any time since drivers must stop",b,"Pedestrians must not step into the street if vehicles are close enough to be a hazard, even in a crosswalk. You should wait for a safe gap in traffic and cross only when drivers have enough time and distance to stop.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"When hearing a fire engine siren behind you, you must:","a: Slow down until it passes, b: Drive with flashers on, c: Pull over and stop",c,"When you hear or see an emergency vehicle using a siren and flashing lights, you must pull over to the right side of the road and stop, if possible, until it has passed. This creates a clear path so the emergency vehicle can move quickly and safely to its destination.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"When a pedestrian begins crossing in front of your vehicle, you should:","a: Flash your lights, b: Reduce speed, c: Accelerate to pass ahead of the pedestrian",b,"When a pedestrian begins crossing in front of you, you must slow down and be prepared to stop. Pedestrians in or entering a crosswalk have the right‑of‑way in most situations, and your job is to protect them by reducing speed early and stopping if needed.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,After stopping for a school bus unloading children:,"a: Wait for children to wave, b: Watch for children along the road, c: Accelerate quickly",b,"After stopping for a school bus with flashing red lights and an extended stop arm, remain stopped until the signals are turned off. When you are allowed to proceed, drive slowly and watch carefully for children walking along the road, crossing unexpectedly, or running to or from the bus.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,Who must yield when a pedestrian is crossing without a traffic light?,"a: Whoever started moving last.,b: The driver must yield to the pedestrian.,c: Whoever is slower.",b,"Drivers must yield to pedestrians in crosswalks and at intersections, even when there is no traffic light. You must slow down or stop if needed so a pedestrian can cross safely, whether the crosswalk is marked or unmarked.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"At a school crossing sign, you should:","a: Always stop regardless of a stop sign, b: Watch for children and be ready to stop, c: Proceed without caution",b,"At a school crossing sign, slow down, watch carefully for children, and be prepared to stop. Children may enter the road unexpectedly, so you must be extra alert and ready to yield to them in the crosswalk.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,Who must yield when a driver is turning and a pedestrian is crossing without a traffic light?,"a: The last to move, b: The driver, c: The slower party",b,"When turning, drivers must yield to pedestrians who are lawfully crossing the street, even if there is no traffic light. Pedestrians in the crosswalk have the right‑of‑way, and the driver must wait until they have safely crossed before completing the turn.",,61,Chapter 12: Pedestrian Safety
10,Bicycle Laws and Safety,"When stopping behind a motorcycle at an intersection, maintain a distance of at least:","a: One vehicle length, b: Three vehicle lengths, c: Two feet",a,"When stopping behind a motorcycle, leave at least a full vehicle length of space. Motorcycles can stop very quickly, and extra space helps prevent you from hitting the motorcycle if it brakes suddenly or if your vehicle is pushed forward in a rear-end collision.",,62,Chapter 13: Bicycle Laws and Safety
10,Bicycle Laws and Safety,What ensures safety when backing a vehicle?,"a: Honk before shifting to reverse.,b: Check behind the vehicle before entering.,c: Check rearview mirrors.",b,"Before backing, walk behind your vehicle and look for children, pedestrians, or objects that may be in your path. Mirrors and cameras have blind spots, so checking behind the vehicle before you get in is the safest practice.",,62,Chapter 13: Bicycle Laws and Safety
10,Bicycle Laws and Safety,What’s the safest way to pass a bicyclist on a two-lane road without bike lanes?,"a: Slow down, wait for a safe gap, and pass with at least 3 feet of space., b: Continue straight, expecting the bicyclist to move., c: Wait for a traffic signal or stop sign before passing.",a,"On a two‑lane road without bike lanes, slow down, wait until the opposing lane is clear, and then pass the bicyclist while leaving at least 3 feet of clearance (or more if possible). Never expect the bicyclist to move out of your way, and you do not need to wait for a signal or stop sign—just for a safe gap in oncoming traffic.",difficult,62,Chapter 13: Bicycle Laws and Safety
10,Bicycle Laws and Safety,What should you do while backing a vehicle?,"a: Rely only on mirrors.,b: Flash your lights.,c: Look through the rear window.",c,"When backing, turn your head and look directly through the rear window so you can clearly see behind your vehicle. Mirrors alone can leave blind spots where children, pedestrians, or small objects may be hidden, so you should use them only to supplement a direct look to the rear.",,62,Chapter 13: Bicycle Laws and Safety
10,Bicycle Laws and Safety,What should you do before backing out of a driveway with children nearby?,"a: Rev your engine to warn nearby children.,b: Sound your horn briefly and back up without checking.,c: Walk behind your vehicle and carefully check the area before backing out.",c,"Before backing out of a driveway, especially where children may be present, you must check the area behind your vehicle. Walk behind the car and look carefully for children, pets, or objects that may be in your blind spots. Then back up slowly, continuing to check mirrors and over your shoulder.",,62,Chapter 13: Bicycle Laws and Safety
10,Bicycle Laws and Safety,Bicycles on the road:,"a: Must always yield to vehicles, b: Have no specific road rules, c: Are vehicles with equal rights and responsibilities",c,"Bicycles are generally treated as vehicles on the roadway. Cyclists must obey most of the same traffic laws as drivers, and they are entitled to use the road and have the same right‑of‑way protections. Drivers must respect bicyclists’ space and safety just as they would any other vehicle.",,62,Chapter 13: Bicycle Laws and Safety
